	CHL_chlor_a	KD490_Kd_490	PIC_pic	POC_poc	PAR_par	FLH_nflh	RRS_Rrs_412	RRS_Rrs_443	RRS_Rrs_469	RRS_Rrs_488	RRS_Rrs_531	RRS_Rrs_547	RRS_Rrs_555	RRS_Rrs_645	RRS_Rrs_667	RRS_Rrs_678	SST	GridLat	GridLong
G0099	0.159962295	0.0349	1.2997538e-05	49.999756	32.931	0.046417475	0.0069120005	0.00566400025	0.00529200015	0.0048050005	0.0020920001	0.0015929993	0.001387002	0.0001660008	0.000152001155	0.00016800128	24.04	-22.375002	40.041668
G0100	0.16717969500000002	0.034899999	1.1995435e-05	51.099853499999995	32.921999	0.043187500000000004	0.006422000000000001	0.0052500012999999995	0.00496600195	0.0045550018500000004	0.0019990001	0.0015090015	0.00127800185	0.00011700019499999999	0.0001030005525	0.00012200139500000001	24.1325	-22.375002	40.37501
G0101	0.273728175	0.052000000000000005	1.69984995e-05	75.19995	26.325998499999997	0.10859501199999999	0.0058869999	0.004546001500000001	0.0043060015	0.00414000075	0.0023330003	0.00185699945	0.0016400013	0.00020699948	0.000217001885	0.00027000159	21.727499	-29.458338	37.95834
G0102	0.27476895	0.0519999975	1.79968775e-05	75.09985499999999	26.2619995	0.11305749500000001	0.00593800095	0.0045880005	0.0043420009	0.0041600000000000005	0.0023470018	0.00186900235	0.0016510002	0.00020100176	0.00021700002	0.000271001825	21.6874995	-29.541666	37.95834
G0103	0.50847821	0.0717	1.79968775e-05	154.1997	20.0739975	0.195804955	0.0039840005	0.0027800016	0.0027070008500000003	0.00301000105	0.0021370016	0.00176500155	0.0015930012	0.000228000805	0.000253001235	0.00035700016	15.7124995	-34.875004	18.041666
G0104	0.52714237	0.0728	1.69984995e-05	184.8999025	20.913998	0.187772515	0.0042330008	0.00293100065	0.0028550010000000002	0.00314700045	0.0022270009	0.0018320009	0.00165700165	0.000233000145	0.00026200153	0.00036000088000000003	15.487499	-34.95834	17.958338
G0105	0.36610248999999995	0.060399998499999996	1.2997538e-05	99.1001	19.463997	0.14739751499999998	0.00453200015	0.00329100155	0.00319600105	0.0033270009	0.00207299925	0.00169400125	0.001526	0.00019400194	0.00023100152499999998	0.00030700118000000004	20.8675	-35.20834	26.291666
G0106					44.978998000000004												23.6825	-9.291667	-9.6249895
G0107					44.22												23.6874995	-9.291667	-9.541661
G0108	0.16681589	0.038099999999999995	1.2997538e-05	52.100098	40.5349985	0.060485005999999994	0.0062870011	0.0053820013	0.004940001249999999	0.0044410005	0.00206700155	0.00156800075	0.00130100175	0.000148000195	0.00012200139750000001	0.000148000195	20.364998999999997	-20.375002	-3.2083333
G0109	0.18757126000000002	0.042800000000000005	1.4998019e-05	57.600098	36.7659985	0.11429	0.00689100105	0.005703000349999999	0.005136	0.0047050007500000005	0.00230400075	0.00180600025	0.00154699945	0.00027699954999999997	0.00017600134	0.000234000385	16.552500000000002	-31.041666	4.62501
G0110	0.172769145	0.0419	3.69995835e-05	54.800049	36.408	0.12198257500000001	0.007391	0.0060060023	0.005349999249999999	0.004819001999999999	0.00234500135	0.0018330012	0.00155200065	0.000274999065	0.0001750011	0.0002240017	16.5525	-31.041666	4.7083383
G0111	8.21052925	0.576999975	0.000492997465	543.1997	40.575	0.50626748	0.00079100207	0.0010210015	0.00122500025	0.00165800005	0.0023790002	0.00246000105	0.00241599975	0.00070900098	0.0006159991	0.000893000515	14.7049995	-32.125004	17.708338
G0112	7.976231499999999	0.588799985	0.000270996245	382.1997	40.2879985	0.438777505	0.00105400197	0.001236999415	0.00140900165	0.0018230006000000002	0.0024810005000000003	0.0025200005000000003	0.0024390016	0.00066599995	0.00058500097	0.00084399992	14.73	-32.20834	17.708338
G0113	0.428158295	0.06390000000000001	3.09981405e-05	103.8999025	35.525	0.047734976	0.0036120005	0.0036070011499999997	0.0036720000499999997	0.0036680009	0.0023790001500000003	0.0019349996	0.0016830005	8.60020525e-05	4.0000305e-05	6.800144999999999e-05	19.18	43.708332	-5.62499
G0114	0.17580515	0.0392	1.69985e-05	55.499756	53.323	0.09112751499999999	0.00714699925	0.005601001899999999	0.0052980017	0.0048080011499999995	0.0023000016500000003	0.00173600015	0.0014180001	0.000116001815	0.00015300140000000002	0.000198001045	25.44	1.6249975	-166.875
G0115	0.0340685675	0.022600000000000002	8.1997365e-05	24.599853500000002	59.873999999999995	0.0369399785	0.0165640025	0.0133330005	0.0106200015	0.007921001	0.0025559999	0.0018840004	0.0015520006	0.00021600164499999998	0.00016700104	0.00017400086	24.5475	-29.875002	76.12501
G0116	0.059961378499999995	0.024799999	5.1997602000000004e-05	30.3999025	57.409	0.0356224775	0.01296900025	0.010807002	0.0091380015	0.0073070023000000005	0.0025270004	0.00187900105	0.0015190002	0.00020800158	0.00014000200000000002	0.00014800019999999998	21.147499500000002	-31.291666	3.7083385
G0117	0.139994275	0.038999998499999994	0.00034099817	56.899902	37.239999999999995	0.08437001799999999	0.011823002499999999	0.0098	0.0088849995	0.008145999	0.0037550014	0.0029240008	0.00243199985	0.000324001535	0.00024300255	0.00027200021	5.83249985	-57.70834	-67.125
G0118	0.14933786	0.039899999	0.000363998115	59.0	37.8639985	0.08254254	0.011587001	0.0097550005	0.0089310015	0.0082220005	0.0038180015000000003	0.0029920004	0.0024939999	0.0003270004	0.000264000145	0.000289000575	5.45749985	-57.791668	-67.041664
G0119	0.16602085	0.0414999985	0.00036399811000000003	61.5998525	38.0359985	0.096992495	0.0111580005	0.009363001	0.008598999999999999	0.00797899975	0.0038020015	0.0029970016	0.0025010015	0.00031200051	0.000262001535	0.00029700249499999996	5.342499999999999	-57.791668	-66.958336
G0120	0.11601515500000001	0.0316	0.00011199713000000001	44.300049	35.340999	0.0708550215	0.009719001500000001	0.008471000499999999	0.0076850018499999995	0.006665000650000001	0.00269700215	0.0020460021	0.00169700015	0.000239999965	0.000161999835	0.00018100068	2.1249999500000003	-60.20834	-60.624996
G0121	0.119212605	0.032399999	0.00010799616800000001	46.29980449999999	29.770998	0.046630025	0.0094649995	0.008320002	0.007550001000000001	0.00670799985	0.00279900245	0.00211800075	0.001755001	0.0001999996625	0.0001790020625	0.000187000255	0.165000001	-62.041668	-49.54166
G0122	0.13215204	0.032799999999999996	8.79950835e-05	47.199951	29.686999	0.0421675445	0.00880000165	0.0077600011	0.0070319995	0.00627700055	0.0026220009	0.0019780006	0.00164700115	0.00018900074	0.000169999895	0.0001790002	0.20999999	-62.041668	-49.458332
G0123	0.16839705	0.0382	0.00010199845	56.799805	30.291998	0.069410086	0.007874001	0.006732002	0.006174002	0.0056720003	0.0026019998	0.001956001	0.0015919991	0.0001699999	0.00016000122	0.00019000098	0.3425	-62.12501	-49.29166
G0124	0.20606407	0.059199999	0.000514995315	74.3999		0.19499755000000002	0.011207001500000001	0.008921001	0.0079090017	0.0069480015	0.004214	0.0034770015999999997	0.0030450001	0.0008660015	0.0006540008	0.000703001395	-0.37749999999999995	-63.37501	-56.79166
G0125	3.3289537	0.25599998	2.5995076e-05	561.0	37.572998999999996	0.21068001	0.0023219995	0.0018060021	0.0017779991	0.0018140003	0.0019039996	0.0019540004	0.0018920004	0.00048600137	0.0004140027	0.0005180016	0.2775	-63.87501	-56.124996
G0126	0.38903098	0.059699999999999996	2.19978395e-05	100.80005		0.115819933	0.0051020011	0.0038750023	0.00368100215	0.004186000699999999	0.0026360005	0.0021080021	0.0018010009	0.000280002135	0.000210002065	0.000266000625	-0.604999975	-64.291664	-53.04166
G0127	0.386722125	0.0598	1.3999641e-05	110.29980499999999		0.132692575	0.0037040002	0.0029490013000000002	0.0027220007000000003	0.00347700155	0.0021950025	0.0017770007000000002	0.0014990009	0.000272000215	0.00016300008	0.000235000625	-1.1899999	-64.37501	-53.04166
G0128	0.44179967	0.0656	1.3999641e-05	106.0		0.13766503	0.004864	0.0036399998	0.0034400001	0.0037980005	0.0025539994	0.0020879991	0.0017479993	0.00032600015	0.00022800267	0.0002960004		-64.37501	-52.958332
G0129	0.0735772375	0.0263	2.19978395e-05	31.699706999999997	35.645999	0.034772515000000004	0.011738002	0.0096350015	0.0081780015	0.00650599965	0.0023340005	0.00175400265	0.00146600045	0.00020300038	0.00016799942	0.00017300062	24.15	22.874998	-44.54166
G0130	0.31081464999999997	0.056799999000000004	2.29999425e-05	81.09985499999999	41.536999	0.09899008	0.005758000649999999	0.0046930015	0.00453400055	0.0042359995000000004	0.0025900006500000003	0.00203500125	0.0017629992	0.00021400116	0.00023900158500000002	0.0003030002	26.8949995	11.374997	-105.041664
G0131	0.090964425	0.0278	2.899766e-05	35.599853499999995	46.843	0.0480749615	0.010995000500000001	0.0088130015	0.0077380018500000005	0.006343001500000001	0.0023929998	0.0017840005	0.0014390014	0.000140000135	0.00016099959999999998	0.00017300062	23.214999499999998	-21.125002	-35.958332
G0132	0.0845927425	0.028099999	6.0997903499999994e-05	36.399902499999996	46.5939985	0.027717471	0.0110839995	0.0094410015	0.008276000499999998	0.00684300065	0.0025820024	0.0019390005500000002	0.0015820004	0.00021200068	0.00015800074	0.00016000122	19.6575	-30.791666	107.20835
G0133	0.24709924	0.048	5.09955e-05	70.6999525	31.2789975	0.062780021	0.005624	0.00538000085	0.00522100175	0.00489000045	0.0026280004000000003	0.00207100065	0.001755001	0.000223001465	0.00020699948	0.000223001465	18.4625	35.374996	-127.708336
G0134	0.39430101500000003	0.062299999999999994	1.99973585e-05	98.9997575	28.996997999999998	0.073745012	0.0038310009999999997	0.003970001	0.0040160008	0.003963001000000001	0.0025030002	0.0020530019000000004	0.0017630011	0.00027300044999999996	0.00023300014	0.00026000105	17.735	33.041664	-121.875
G0135	0.391613065	0.062200000000000005	2.79992815e-05	99.30005	29.115997	0.068984985	0.0039770026	0.0040799993	0.00414200125	0.00407399975	0.0025720019	0.0021050014	0.0018080007	0.000277001415	0.0002370011	0.00026100129	17.7674995	33.041664	-121.791664
G0136	0.42860109	0.06559999799999999	3.09944155e-05	105.3999025	29.1869985	0.0822025525	0.00372000225	0.0038390010499999997	0.0039180015000000006	0.00389400125	0.0025730021	0.0021220017	0.00182700155	0.00028600170500000003	0.000244000925	0.0002759993	17.669999500000003	33.041664	-121.708336
G0137	0.44076543999999995	0.065899998	2.69971785e-05	109.79980499999999	29.1109985	0.075955033	0.0033580008999999997	0.0036080013999999997	0.00374100165	0.00378100205	0.00250200175	0.0020710006	0.00178000145	0.00028100236999999996	0.000238001345	0.000266000635	17.7675	32.958332	-121.791664
G0138	0.37241828499999996	0.0595999975	1.4998019e-05	94.69995	29.458997500000002	0.06273746499999999	0.004005	0.004214	0.004222	0.0041230005	0.0024950001000000003	0.00203499945	0.00173800065	0.000270999965	0.000231001525	0.00025499984999999997	17.8824995	32.791664	-122.041664
G0139	0.405438435	0.062599998	2.09994615e-05	102.0	28.767998	0.06707251	0.0036130007	0.0038390011000000003	0.0039450004	0.00391000135	0.0024750009500000003	0.0020320005500000004	0.0017390009	0.000275000935	0.000231001525	0.00025700032	17.7199995	32.708332	-121.958336
G0140	0.10537292449999999	0.027499999	1.4998019e-05	35.499756	37.715999999999994	0.0327324865	0.009451999999999999	0.007748	0.00682299965	0.0056520011500000005	0.00212200175	0.00157900155	0.001290001	0.000110000372	0.0001440011	0.00015100092	23.215	32.041664	-17.291662
G0141	0.090458687	0.0292999985	3.90000645e-05	36.1999515	35.243	0.028652549	0.0112190005	0.0089650005	0.0076930002	0.0062420014499999996	0.0024190023500000003	0.0018190015	0.00151500105	0.00017900206000000002	0.00018400140000000002	0.00018700025999999998	24.6625	31.541666	-159.04166
G0142	0.10163776699999999	0.030999999	3.2998621e-05	38.800049	34.7599985	0.030947566000000003	0.010386001249999999	0.008448001	0.0073560011000000005	0.006047001099999999	0.002417	0.0018320009	0.0015320014	0.00018499978	0.00019100121999999998	0.00019100121999999998	24.764999500000002	31.541666	-158.95833
G0143	0.093761891	0.030099999000000002	3.0998140999999996e-05	37.199707	35.217998	0.040425062	0.010969002	0.008796001000000001	0.0075780004500000005	0.006186001	0.00243500065	0.0018300004	0.00153200145	0.00019900128	0.0001880005	0.00019299984	24.74	31.458334	-159.04166
G0144	0.06649787	0.0260999995	6.49988655e-05	31.499755999999998	53.559	0.022532462500000003	0.013392999499999999	0.010327	0.0086360015	0.0069080014000000006	0.002495002	0.00184600055	0.0014960021	0.00019900128	0.00016800128	0.00017000176	23.6075	-22.958338	-36.958332
G0145	0.069893155	0.026000000000000002	5.1997602000000004e-05	31.699951499999997	56.493	0.01433003	0.012134001	0.0101310015	0.008514	0.0068250019000000006	0.0024480000500000003	0.0018220004	0.0014810022	0.00020300038	0.00017300062	0.0001530014	19.825	-31.125002	110.20835
G0146	0.08557624750000001	0.0283	2.7995556499999998e-05	35.199951	57.024	0.02329742835	0.0110810005	0.009170999499999999	0.007846999850000001	0.006437001750000001	0.0024459996	0.0018320009	0.0014920011	0.00020400062	0.00015500002	0.0001570005	19.9825	-31.541666	113.45835
G0147	0.20541144	0.048199999	1.8998980500000002e-05	62.1999515	36.017998500000004	0.088279963	0.0070019997	0.0056760012	0.005182	0.0045930017	0.00247100185	0.0019280016000000001	0.0016389992	0.0001919996	0.00021100044	0.00025300123	25.14	17.124998	-118.875
G0148	0.198459	0.0468999985	1.6000122e-05	60.999756	35.635998	0.0916374925	0.0068980008	0.005636001	0.005173999699999999	0.004602	0.0024310015	0.00189500115	0.0016160011	0.00020799972	0.00020899996	0.00024700165	25.214999499999998	17.041662	-118.958336
G0149	0.199227675	0.0473	1.69984995e-05	61.300049	35.873996500000004	0.0889600525	0.00688900065	0.0056200009	0.0051349997	0.004579	0.00243600085	0.0019000024000000002	0.0016220007	0.00020000152500000001	0.00020799972	0.00024600141	25.1174995	17.041662	-118.875
G0150	0.31474897	0.0650999985	6.6999346e-05	83.299805	33.787	0.16078495999999998	0.006271001	0.004945000749999999	0.00446400045	0.0040540006	0.00274300015	0.0021970011	0.0019820016	0.000215999785	0.00028200075	0.00035900064	26.312499	6.4583335	-95.041664
G0151	0.3300941	0.06689999999999999	5.59985635e-05	85.299805	35.144999999999996	0.16911494500000002	0.0058990009	0.0046420004	0.0041960012	0.00383400185	0.0026489999	0.00213500115	0.0019280017000000002	0.000204000615	0.00027100183	0.00035499967499999995	26.442499499999997	6.4583335	-94.958336
G0152	0.09138198	0.0326999995	6.60009675e-05	39.699951	34.380999	0.024997472	0.012454001499999999	0.009230001	0.00785000075	0.006465999300000001	0.0028000008	0.00204499995	0.0017420016	0.00019400194	0.00020500086	0.000199001285	26.0625	6.2916617	-102.958336
G0153	0.196406695	0.0508	4.7996640499999995e-05	62.899901	36.221000000000004	0.143657565	0.0083540005	0.0061800014	0.00541800075	0.00482800035	0.0027500018	0.0021209996000000004	0.00187100095	0.000199001285	0.00026899948500000003	0.000332999975	26.002499	14.208333	-116.708336
G0154	0.19226095999999998	0.0494999985	4.2997301e-05	61.599853499999995	36.644999	0.132480025	0.008192001	0.006142999999999999	0.0054370016	0.004816001150000001	0.0027050003500000003	0.00207800045	0.0018199999	0.00016800128	0.00024600141	0.00030900165500000003	26.0025	14.208333	-116.625
G0155	0.11382384300000001	0.032299999	2.7999282e-05	40.799805	34.914997	0.054492593	0.009793	0.00783900175	0.00686999965	0.00574400085	0.0024830010000000003	0.00179800205	0.0015450008	5.6000428e-05	0.000179000195	0.00019800104	27.339999499999998	9.874997	-80.125
G0156	0.1349592175	0.037699999	7.9996885e-05	49.299805	34.9389985	0.0493074665	0.0096320005	0.008014001	0.0072650015	0.00613300135	0.00285000165	0.00214300115	0.00187300145	9.800121500000001e-05	0.00021700002	0.00024600141	27.3724995	9.874997	-80.041664
G0157	0.22819346000000001	0.0527	3.19965185e-05	67.59985499999999	30.783998500000003	0.08377504499999999	0.0068500005	0.00545200145	0.0048990006999999995	0.00446200175	0.0027040001000000003	0.00203300075	0.00186599975	0.0001240000125	0.00024200045000000002	0.00027200207	26.8525	7.4583335	-79.291664
G0158	0.215249015	0.049599998	2.8997659499999998e-05	64.499756	30.920998	0.0777825125	0.0063830017	0.0052250009	0.0047090017	0.0042900015	0.00251300075	0.0018680002500000002	0.0016729999	6.60009675e-05	0.00021200068	0.00024100207	26.814999999999998	7.3749976	-79.291664
G0159	0.15791337	0.037399998000000004	1.8998980500000002e-05	51.999756	52.418999	0.08356249199999999	0.008158002000000001	0.006377000250000001	0.0060220005	0.00533200055	0.0024609994000000003	0.00185900185	0.0015600007	0.00015700236	0.00018700025999999998	0.00022500195	26.32	3.7083333	-165.79166
G0160	0.13448921	0.025299999500000003	3.2000244e-05	36.600098	53.348999	0.051050068500000004	0.00746	0.00606100075	0.0056720003000000005	0.00480799935	0.0018199999	0.0012780018	0.00103800185	-1.6998499999999997e-05	8.600205400000001e-05	0.000113001095	27.869999	-3.0416667	-27.291662
G0161	0.032850776	0.021699999499999997	4.19951975e-05	22.899902	54.6819985	0.027122497500000002	0.0175770015	0.013248	0.010412002	0.00765400015	0.00239299985	0.0017600004	0.0014730003	0.000198001045	0.00016100145999999998	0.00016700104	22.8524995	-29.791666	79.62501
G0162	0.058113410000000004	0.0244999995	3.69995835e-05	29.199951	55.954	0.0299274925	0.01362200075	0.010830001499999999	0.009064000249999999	0.007131001	0.00245200095	0.00182000175	0.0015019998	0.00018800050000000002	0.00015400164	0.00015600026	22.2199995	-31.791666	6.87501
G0163	3.08331865	0.234099995	6.4000488e-05	255.8999	47.919	0.37150001	0.0019049998500000002	0.0019930005	0.00210000015	0.0022010021	0.0021980014	0.0021790005	0.00202899985	0.00045499951	0.000407001005	0.0006320011	15.775000000000002	-33.70834	-71.958336
G0164	2.5083102	0.21100000000000002	5.4996462e-05	433.99975	44.546	0.45225001499999995	0.0023120008	0.00236199985	0.00242700055	0.0025100019000000003	0.0022940003	0.00211399975	0.00189800185	0.00041100196499999997	0.00038300082	0.0005900003	17.305	-34.125004	-73.125
G0165	3.2606564	0.2813	6.89998265e-05	197.99975	44.615	0.44931751999999997	0.0023260005	0.00233900175	0.0023640003000000003	0.00241499955	0.00219899975	0.0020390003500000004	0.0018509999	0.000425999985	0.00039900094	0.00064200163	17.012500000000003	-34.20834	-73.125
G0166	1.8468611	0.16339999500000002	6.7997725e-05	182.19995	44.896997999999996	0.42097002499999997	0.00265400115	0.0025520008	0.00255100055	0.0025480017	0.00228800065	0.00210400115	0.0019119996500000002	0.000428002335	0.00039600021999999996	0.0006200000650000001	17.15	-34.20834	-73.041664
G0167	0.22070770499999998	0.0434999985	2.3998319999999998e-05	65.30005	43.388999999999996	0.09032011	0.0050310008	0.004994001200000001	0.00494100155	0.004647999999999999	0.0023540016	0.00181800125	0.001476001	8.800067e-05	0.000148000195	0.00018700211999999998	17.177500000000002	-39.541668	-76.958336
G0168	0.24005379999999998	0.046599997000000004	3.59974805e-05	69.29980499999999	43.867000000000004	0.10213494	0.00494999995	0.004897000150000001	0.0048179999	0.0045580006499999996	0.00242000075	0.00188799945	0.001538001	0.000145999715	0.00017900206	0.00021700002	17.1625	-39.62501	-76.958336
